step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
12,CASH_IN,287454.28,C435709224,3319186.66,3606640.94,C218193338,2327753.42,2040299.14,0.0
10,CASH_IN,4695.15,C252810624,801983.68,806678.83,C763444905,30177.0,1720.27,0.0
15,CASH_IN,63865.63,C1440069490,1936883.43,2000749.06,C1961901969,1041158.23,880061.58,0.0
2,CASH_IN,129909.22,C1266224518,3470208.52,3600117.74,C1740000325,1226096.46,0.0,0.0
10,CASH_OUT,358654.2,C976450486,26241.0,0.0,C432151977,8741.0,982081.78,0.0
7,PAYMENT,10256.74,C15960765,59997.59,49740.85,M597616822,0.0,0.0,0.0
13,CASH_OUT,473053.26,C1282270588,0.0,0.0,C1740097951,659298.9,1132352.17,0.0
14,CASH_IN,89773.65,C1075153615,12317.0,102090.65,C294181944,6779.0,243264.23,0.0
12,PAYMENT,19003.69,C1639687725,0.0,0.0,M1759752065,0.0,0.0,0.0
7,PAYMENT,5939.55,C1082609492,90517.0,84577.45,M734142173,0.0,0.0,0.0
9,CASH_OUT,16822.07,C1063050256,0.0,0.0,C128222315,30880.0,47702.07,0.0
14,CASH_OUT,476550.51,C1798825739,0.0,0.0,C1972335962,4544429.68,5505089.58,0.0
12,PAYMENT,34575.8,C1607983943,49860.0,15284.2,M1085778101,0.0,0.0,0.0
15,PAYMENT,8713.11,C1209061349,0.0,0.0,M951000475,0.0,0.0,0.0
13,CASH_OUT,344996.26,C920002708,21443.0,0.0,C700646738,0.0,195837.77,0.0
14,CASH_OUT,382137.94,C294970305,0.0,0.0,C2133339718,788154.98,1576347.33,0.0
11,CASH_IN,228387.5,C449589522,402872.0,631259.49,C730469230,546556.52,318169.02,0.0
9,PAYMENT,4185.53,C1320297680,134197.64,130012.11,M2009399868,0.0,0.0,0.0
9,TRANSFER,463489.31,C1394847708,0.0,0.0,C2040656033,9540033.76,10597150.96,0.0
12,CASH_OUT,229250.65,C1791845207,0.0,0.0,C2042515866,1947206.29,2176456.93,0.0
11,PAYMENT,8651.69,C1270090290,961722.51,953070.82,M1780801577,0.0,0.0,0.0
9,CASH_OUT,195605.32,C1001156371,1709356.7,1513751.38,C1609742538,2400140.43,2186560.88,0.0
13,TRANSFER,1524953.69,C2135707643,3191.0,0.0,C1747356605,0.0,1524953.69,0.0
13,PAYMENT,5680.02,C1162329597,0.0,0.0,M959342644,0.0,0.0,0.0
15,CASH_IN,112308.22,C162802475,65900.0,178208.22,C1175021637,0.0,0.0,0.0
13,CASH_OUT,135254.8,C1534127218,31413.0,0.0,C862394631,1385678.03,1520932.84,0.0
14,CASH_OUT,184797.02,C499898803,0.0,0.0,C1430523530,1268394.95,1565986.27,0.0
9,CASH_OUT,227160.84,C1142330581,103786.0,0.0,C486371171,375680.91,964435.65,0.0
12,TRANSFER,665698.99,C1135685652,0.0,0.0,C1354725727,9568572.09,10592791.89,0.0
11,CASH_OUT,246972.1,C987231432,492178.83,245206.73,C2133567819,836857.87,1012535.26,0.0
9,CASH_IN,241556.82,C2054777709,5550810.78,5792367.6,C503485607,780544.02,538987.2,0.0
8,CASH_IN,96092.97,C1651327144,158481.0,254573.97,C1069131391,0.0,1153204.01,0.0
8,PAYMENT,740.69,C1176976415,0.0,0.0,M600137042,0.0,0.0,0.0
9,CASH_OUT,54718.21,C218969892,13362.1,0.0,C1664689017,0.0,1012898.96,0.0
1,TRANSFER,250968.18,C1251219927,0.0,0.0,C1782113663,2239236.52,3997768.55,0.0
11,CASH_IN,43754.77,C1908391959,6365480.88,6409235.65,C1593413439,518499.79,571972.53,0.0
12,CASH_OUT,337324.05,C1884484926,99524.0,0.0,C119950815,3929960.28,4267284.33,0.0
9,PAYMENT,6520.61,C1470705001,245980.0,239459.39,M1958173855,0.0,0.0,0.0
12,TRANSFER,69813.29,C1926919471,0.0,0.0,C221674877,2483285.33,2806230.49,0.0
11,PAYMENT,1468.31,C438746144,0.0,0.0,M1662523038,0.0,0.0,0.0
14,CASH_IN,47925.22,C1258166473,11738.0,59663.22,C476179877,6011221.35,6162632.08,0.0
14,CASH_OUT,607531.47,C1859408978,0.0,0.0,C244684090,3619487.48,4227018.95,0.0
9,CASH_OUT,185317.64,C58723476,0.0,0.0,C1307933246,344409.84,746188.7,0.0
13,PAYMENT,3970.25,C2015199285,0.0,0.0,M1533569182,0.0,0.0,0.0
9,TRANSFER,191881.89,C1533313390,85699.0,0.0,C1365666520,10312.0,202193.89,0.0
10,CASH_OUT,232165.06,C1897747285,420673.0,188507.94,C2044792756,0.0,232165.06,0.0
11,PAYMENT,3662.41,C1786041905,9177.45,5515.04,M642547353,0.0,0.0,0.0
11,PAYMENT,11177.13,C1349323829,0.0,0.0,M1428951183,0.0,0.0,0.0
15,CASH_OUT,185464.43,C982682422,14401.0,0.0,C46723248,644788.97,1068903.68,0.0
15,CASH_IN,117130.86,C1869458876,9705.0,126835.86,C681419196,3498510.95,3922359.5,0.0
11,PAYMENT,18144.91,C355856966,28309.25,10164.34,M1520359874,0.0,0.0,0.0
9,CASH_IN,320149.38,C1974561099,447705.67,767855.05,C2104652067,4023461.59,4189858.81,0.0
10,CASH_IN,119266.49,C459054284,1797055.54,1916322.04,C610650276,1104793.74,1937581.53,0.0
7,CASH_OUT,46433.51,C761255214,0.0,0.0,C158876320,104901.0,2984846.84,0.0
9,PAYMENT,3019.14,C1583250403,1194.0,0.0,M1689334286,0.0,0.0,0.0
9,PAYMENT,10030.18,C1547948117,0.0,0.0,M193174446,0.0,0.0,0.0
13,CASH_OUT,390672.67,C1431427569,4071809.67,3681137.0,C883502766,8373180.09,8763852.76,0.0
13,CASH_IN,474923.63,C1612920082,2132.0,477055.63,C156815783,254.0,0.0,0.0
15,PAYMENT,4528.63,C1559374443,36935.5,32406.87,M1919882239,0.0,0.0,0.0
14,PAYMENT,21532.16,C843404961,0.0,0.0,M990140930,0.0,0.0,0.0
11,CASH_IN,109416.45,C2016511381,4713788.61,4823205.06,C877362043,3231713.65,2901677.97,0.0
10,TRANSFER,397457.12,C1150892692,0.0,0.0,C1975918135,3746580.6,4144037.72,0.0
12,TRANSFER,624551.7,C976886955,91488.0,0.0,C1035275258,883676.8,1508228.5,0.0
15,PAYMENT,11442.46,C2122059367,0.0,0.0,M1514867341,0.0,0.0,0.0
14,PAYMENT,10957.96,C120481964,112584.11,101626.14,M750117003,0.0,0.0,0.0
9,CASH_OUT,15953.14,C568469975,0.0,0.0,C986334426,54890.27,70843.41,0.0
9,CASH_IN,54696.89,C12567262,10195101.66,10249798.56,C1825634724,2441198.67,2386501.78,0.0
11,CASH_IN,108871.29,C1666989941,5640668.64,5749539.93,C1230899796,2538501.65,3127526.23,0.0
9,CASH_IN,37403.44,C1471038149,4764322.24,4801725.69,C267273110,48477.62,11074.18,0.0
14,CASH_OUT,9020.04,C2077520939,0.0,0.0,C1807684216,21979.0,0.0,0.0
11,DEBIT,2948.48,C1307161915,5701.0,2752.52,C332975274,496876.93,499825.41,0.0
11,CASH_IN,78088.34,C550497761,6410683.17,6488771.51,C85596850,887526.64,796845.53,0.0
8,PAYMENT,3904.2,C1650132361,11712.0,7807.8,M1310755992,0.0,0.0,0.0
13,PAYMENT,31494.64,C900332575,266.0,0.0,M326184800,0.0,0.0,0.0
9,PAYMENT,14288.9,C1627903399,40904.0,26615.1,M1978590630,0.0,0.0,0.0
11,PAYMENT,19991.8,C13523403,784504.61,764512.82,M1688729745,0.0,0.0,0.0
13,CASH_OUT,81789.87,C323197050,0.0,0.0,C1577015094,107182.0,188971.87,0.0
11,CASH_IN,10422.5,C1119161095,5440521.89,5450944.39,C144774527,142453.31,132030.81,0.0
14,CASH_IN,87323.78,C1120599110,405286.23,492610.01,C465422078,592034.75,511415.04,0.0
8,PAYMENT,2501.54,C744859166,305419.28,302917.74,M1055780232,0.0,0.0,0.0
9,TRANSFER,96822.26,C2069615674,220562.36,123740.1,C920204009,291.0,0.0,0.0
11,PAYMENT,24429.38,C1547894091,450446.48,426017.1,M2019597410,0.0,0.0,0.0
12,PAYMENT,14754.03,C264595824,582289.63,567535.6,M1891033076,0.0,0.0,0.0
13,CASH_IN,642202.13,C1888333132,53525.0,695727.13,C2078295828,275609.24,0.0,0.0
10,CASH_OUT,48557.58,C143572192,0.0,0.0,C1123060701,114458.52,163016.1,0.0
8,CASH_OUT,232882.29,C1540232302,100706.65,0.0,C1540720037,584275.54,1159645.73,0.0
8,TRANSFER,13389.79,C1532716193,77301.2,63911.41,C756475678,40699.0,233193.32,0.0
15,CASH_OUT,463685.82,C248218864,106745.0,0.0,C681115143,569163.78,1032849.6,0.0
6,TRANSFER,1488547.68,C1941482284,0.0,0.0,C1446521801,5037279.0,6525826.68,0.0
11,CASH_OUT,227261.41,C1641183760,76232.0,0.0,C1159315775,0.0,227261.41,0.0
12,PAYMENT,17204.67,C495782843,50716.0,33511.33,M2030817778,0.0,0.0,0.0
9,CASH_OUT,588161.05,C680898198,23941.0,0.0,C922871524,0.0,3449.17,0.0
9,CASH_OUT,120428.06,C772516232,0.0,0.0,C666009404,742281.55,1208003.04,0.0
2,DEBIT,1377.34,C1026134931,16930.0,15552.66,C1335050193,55469.68,56847.02,0.0
14,CASH_OUT,149693.57,C1371219428,0.0,0.0,C857466808,232999.23,900748.65,0.0
13,PAYMENT,12081.36,C299875895,338346.49,326265.13,M967449469,0.0,0.0,0.0
15,PAYMENT,3248.51,C679963692,373470.84,370222.33,M226961180,0.0,0.0,0.0
14,CASH_OUT,51816.48,C1695924533,0.0,0.0,C257065944,3428899.73,3480716.21,0.0
13,CASH_OUT,10783.97,C1563609573,71083.0,60299.03,C539058198,744558.96,755342.93,0.0
8,PAYMENT,6586.12,C907242500,50229.0,43642.88,M1431652715,0.0,0.0,0.0
14,CASH_OUT,555097.64,C867627690,51050.0,0.0,C581553611,0.0,105107.2,0.0
14,PAYMENT,9562.49,C1542980060,0.0,0.0,M1166487859,0.0,0.0,0.0
13,CASH_IN,27210.55,C832490419,9517978.53,9545189.08,C1098486907,108781.7,81571.15,0.0
8,TRANSFER,340678.7,C1962389425,19967.0,0.0,C197353092,35831.0,467101.75,0.0
12,CASH_IN,71481.06,C1755383442,21127.0,92608.06,C34515807,0.0,0.0,0.0
13,PAYMENT,9631.83,C1414588744,0.0,0.0,M1536175626,0.0,0.0,0.0
9,PAYMENT,7405.24,C1401141142,90621.0,83215.76,M1986271092,0.0,0.0,0.0
10,CASH_OUT,65283.55,C838440926,0.0,0.0,C1263687057,80363.0,242976.87,0.0
12,CASH_IN,191442.36,C1966069857,174641.16,366083.52,C268402121,7147988.45,6896252.38,0.0
14,PAYMENT,6623.89,C744320576,3492.0,0.0,M1028856751,0.0,0.0,0.0
14,PAYMENT,11193.94,C937497358,29529.78,18335.83,M1060860079,0.0,0.0,0.0
11,TRANSFER,106217.27,C935203023,20671.0,0.0,C999528842,16473.0,0.0,0.0
13,CASH_OUT,286749.41,C454597483,0.0,0.0,C483817115,15167027.27,15568645.85,0.0
10,CASH_OUT,484737.28,C1490381729,41415.0,0.0,C1721994446,9931.0,253134.24,0.0
11,CASH_IN,104354.49,C1226117820,2009172.99,2113527.48,C28421418,304538.14,200640.93,0.0
14,CASH_OUT,1905.36,C396644093,53979.0,52073.64,C726804082,374055.63,458951.89,0.0
9,PAYMENT,3946.24,C2021764349,133783.02,129836.79,M1843633227,0.0,0.0,0.0
10,PAYMENT,5943.61,C1232736850,21724.0,15780.39,M899329038,0.0,0.0,0.0
11,CASH_IN,315065.41,C1780231556,26228885.44,26543950.85,C2147195354,997164.84,682099.43,0.0
15,CASH_OUT,28169.3,C1571056623,0.0,0.0,C886088157,175606.23,203775.53,0.0
10,CASH_IN,20106.96,C1903312635,2695750.41,2715857.37,C29564719,379857.26,359750.3,0.0
13,CASH_OUT,194903.06,C1390034472,0.0,0.0,C1849840526,5288265.84,6309495.47,0.0
9,PAYMENT,17147.41,C998305039,0.0,0.0,M1720193025,0.0,0.0,0.0
10,PAYMENT,190.51,C1811032974,10084.0,9893.49,M1845275402,0.0,0.0,0.0
8,CASH_OUT,207838.86,C1341429418,101154.0,0.0,C1482979717,0.0,2581338.81,0.0
15,PAYMENT,22660.53,C1408948496,20652.0,0.0,M1868639969,0.0,0.0,0.0
10,CASH_IN,278153.34,C553164406,107970.0,386123.34,C419775940,0.0,0.0,0.0
9,CASH_OUT,560736.1,C1830859350,54167.0,0.0,C990053853,809605.14,1026203.82,0.0
9,CASH_IN,149589.25,C1975527781,7775922.11,7925511.37,C1934634055,272867.4,312226.35,0.0
9,CASH_OUT,25580.55,C1554607095,1007960.45,982379.9,C1636857554,100391.0,125971.55,0.0
12,PAYMENT,3893.97,C1616116420,0.0,0.0,M928242581,0.0,0.0,0.0
8,CASH_OUT,80059.98,C340144958,0.0,0.0,C1869228744,2537852.02,2528711.98,0.0
11,CASH_OUT,13850.15,C1265834159,55658.0,41807.85,C721215918,169311.01,183161.17,0.0
10,PAYMENT,11198.61,C1688992114,375998.07,364799.46,M1414416480,0.0,0.0,0.0
12,PAYMENT,5514.86,C871811564,0.0,0.0,M707961253,0.0,0.0,0.0
13,CASH_OUT,84522.93,C753630889,11361.0,0.0,C1474777904,14854.0,99376.93,0.0
9,PAYMENT,29244.52,C369665392,0.0,0.0,M1296948694,0.0,0.0,0.0
14,PAYMENT,19094.42,C1903609784,0.0,0.0,M1952628175,0.0,0.0,0.0
10,PAYMENT,14829.92,C666506445,0.0,0.0,M379892297,0.0,0.0,0.0
14,PAYMENT,13818.59,C428506194,0.0,0.0,M2024420669,0.0,0.0,0.0
9,CASH_OUT,113350.3,C1315828286,0.0,0.0,C1295468309,195224.46,443965.32,0.0
12,PAYMENT,7358.35,C1539349337,0.0,0.0,M1834861113,0.0,0.0,0.0
13,CASH_IN,331725.89,C1060153316,133229.0,464954.89,C1836982430,0.0,0.0,0.0
11,CASH_OUT,18575.75,C1578485315,5013.0,0.0,C1060999444,0.0,18575.75,0.0
10,TRANSFER,7230.42,C565244888,0.0,0.0,C397558782,45576.36,52806.78,0.0
8,PAYMENT,10188.33,C1953048177,5073.0,0.0,M1258145195,0.0,0.0,0.0
13,CASH_OUT,64390.38,C2069933842,0.0,0.0,C531698367,315440.59,390301.79,0.0
13,CASH_IN,31274.1,C351031157,13971510.3,14002784.41,C187145055,193089.59,161815.48,0.0
13,PAYMENT,35412.29,C1100701152,0.0,0.0,M1224947900,0.0,0.0,0.0
13,PAYMENT,2784.76,C1151752401,0.0,0.0,M1776347286,0.0,0.0,0.0
9,CASH_OUT,19372.69,C200255350,0.0,0.0,C1408474568,78406.82,97779.51,0.0
11,TRANSFER,1272615.14,C427150788,0.0,0.0,C1927693388,3202067.78,4705802.77,0.0
13,CASH_IN,150690.41,C4478845,322762.61,473453.01,C2073791055,4167774.02,4243740.2,0.0
14,TRANSFER,718187.86,C1226524455,345164.0,0.0,C1281010482,92683.0,1528076.55,0.0
13,PAYMENT,26181.1,C338813458,10260.0,0.0,M1708799046,0.0,0.0,0.0
11,PAYMENT,9470.89,C1322009161,0.0,0.0,M1504806944,0.0,0.0,0.0
12,TRANSFER,750666.65,C1105037329,1401585.53,650918.87,C926335474,3616907.24,4367573.9,0.0
15,PAYMENT,19318.68,C373185164,1568731.95,1549413.26,M906977509,0.0,0.0,0.0
14,CASH_IN,295963.2,C499433005,2813253.46,3109216.66,C667545889,1374883.9,1911957.52,0.0
12,PAYMENT,8128.12,C693803353,21095.0,12966.88,M517829968,0.0,0.0,0.0
13,CASH_IN,50015.64,C420209728,0.0,50015.64,C623154526,10775764.47,10725748.83,0.0
11,CASH_OUT,608206.13,C497404548,268423.57,0.0,C579802590,1998261.5,2292159.33,0.0
14,CASH_IN,12163.34,C1331204231,12138723.68,12150887.02,C458095189,24382.32,181408.96,0.0
8,PAYMENT,9160.87,C1684193382,218886.08,209725.22,M1649614934,0.0,0.0,0.0
14,PAYMENT,2009.76,C1398606946,322189.79,320180.04,M638137828,0.0,0.0,0.0
10,PAYMENT,21951.46,C1412668801,0.0,0.0,M2029356798,0.0,0.0,0.0
9,PAYMENT,2768.73,C1856997517,10954.0,8185.27,M1664181128,0.0,0.0,0.0
15,PAYMENT,27612.58,C1721791266,0.0,0.0,M1232242650,0.0,0.0,0.0
14,CASH_OUT,9465.17,C1707714182,0.0,0.0,C430802555,339600.66,541264.55,0.0
14,CASH_OUT,96560.25,C38298867,513757.0,417196.75,C1329243476,0.0,0.0,0.0
11,CASH_IN,155146.75,C1615732276,10991146.43,11146293.18,C114618982,202901.29,47754.54,0.0
14,PAYMENT,26207.34,C1888663749,0.0,0.0,M396073544,0.0,0.0,0.0
12,PAYMENT,9563.33,C1900612696,281576.0,272012.67,M1759010212,0.0,0.0,0.0
9,PAYMENT,10947.61,C317076808,132982.49,122034.88,M1302463052,0.0,0.0,0.0
10,PAYMENT,3020.02,C620114187,0.0,0.0,M1009876734,0.0,0.0,0.0
8,PAYMENT,4959.91,C2025260581,283032.68,278072.78,M1790910173,0.0,0.0,0.0
13,PAYMENT,9036.51,C1922086844,0.0,0.0,M1205563055,0.0,0.0,0.0
10,CASH_OUT,358409.7,C1707855940,14818.0,0.0,C226281961,373401.25,731810.94,0.0
13,CASH_OUT,275747.78,C542030356,0.0,0.0,C1450419757,1394547.22,2157507.23,0.0
9,CASH_OUT,23734.1,C1886678805,129190.0,105455.9,C128736076,553688.62,119881.66,0.0
1,PAYMENT,7512.61,C944752500,20574.0,13061.39,M238874235,0.0,0.0,0.0
13,CASH_IN,146820.57,C2038751452,190.0,147010.57,C1752975574,0.0,0.0,0.0
9,PAYMENT,20425.9,C931034933,50593.0,30167.1,M386401596,0.0,0.0,0.0
14,TRANSFER,855358.2,C2005775657,0.0,0.0,C1554540309,11787651.34,12490167.9,0.0
8,TRANSFER,1970637.78,C571512241,38605.43,0.0,C1360767589,11531055.34,18482735.85,0.0
14,PAYMENT,40588.63,C1152884676,0.0,0.0,M1229440681,0.0,0.0,0.0
12,CASH_OUT,357300.46,C1750507314,637081.69,279781.23,C1711022580,386882.49,1243769.94,0.0
8,TRANSFER,253349.13,C1825071881,0.0,0.0,C1161865950,1653038.87,2076683.64,0.0
15,PAYMENT,14023.16,C1330196512,10504.8,0.0,M762874034,0.0,0.0,0.0
8,TRANSFER,213477.88,C1675472964,1209987.61,996509.73,C2133732070,502518.99,1382579.26,0.0
11,CASH_OUT,253598.59,C1331479863,0.0,0.0,C55542957,1474392.05,1727990.63,0.0
14,TRANSFER,489121.54,C1323556597,0.0,0.0,C616244771,2257820.42,3119144.65,0.0
12,CASH_OUT,271185.15,C452787637,2883.0,0.0,C104148185,346352.21,0.0,0.0
12,CASH_OUT,418502.55,C38687180,0.0,0.0,C1217206140,4066795.67,4485298.21,0.0
10,CASH_OUT,492630.59,C2117796619,263942.67,0.0,C1914690137,0.0,492630.59,0.0
6,CASH_OUT,83184.28,C581031803,0.0,0.0,C1746150957,179072.77,113988.19,0.0
14,CASH_IN,226581.71,C788400726,4449819.46,4676401.17,C1392176625,417019.66,299956.12,0.0
9,CASH_IN,297782.27,C643393363,20751.0,318533.27,C494028124,184603.79,1020995.06,0.0
10,CASH_OUT,303825.96,C1500459153,272795.66,0.0,C1102319340,16132330.88,19029285.62,0.0
10,PAYMENT,12324.54,C194062962,107776.21,95451.67,M2053912165,0.0,0.0,0.0
12,CASH_OUT,57751.4,C263747579,722.0,0.0,C1544261736,1279480.42,1594249.03,0.0
8,PAYMENT,4145.79,C1744898028,118831.88,114686.09,M211881770,0.0,0.0,0.0
12,CASH_IN,138025.86,C1057872397,6250810.52,6388836.39,C254883648,293164.43,155138.57,0.0
14,CASH_IN,206635.15,C485279367,0.0,206635.15,C1388247458,319588.1,0.0,0.0
10,CASH_OUT,270383.33,C1923047368,0.0,0.0,C1564510445,447231.98,99097.68,0.0
14,CASH_IN,86526.02,C591410672,6025945.62,6112471.64,C185503802,138680.1,52154.08,0.0
15,PAYMENT,6049.89,C119007775,60188.23,54138.33,M29523335,0.0,0.0,0.0
10,CASH_OUT,158955.8,C1782871224,62065.0,0.0,C318377875,27017.38,185973.18,0.0
14,PAYMENT,14966.37,C933997867,246735.0,231768.63,M793744903,0.0,0.0,0.0
9,PAYMENT,32454.98,C505964036,5443.0,0.0,M1238349081,0.0,0.0,0.0
10,PAYMENT,23608.1,C355653871,0.0,0.0,M2023822668,0.0,0.0,0.0
12,PAYMENT,8014.38,C1362021907,0.0,0.0,M1120083782,0.0,0.0,0.0
15,CASH_OUT,219000.84,C270476486,0.0,0.0,C1041397550,2003561.25,2222562.09,0.0
14,TRANSFER,1110586.12,C1140166610,64976.0,0.0,C551479815,0.0,1122986.76,0.0
9,CASH_IN,160567.96,C129579622,25792.0,186359.96,C595428697,0.0,0.0,0.0
13,CASH_OUT,326021.89,C1568564789,0.0,0.0,C516154704,1621647.14,2117760.48,0.0
13,TRANSFER,447568.55,C701348404,11536.0,0.0,C1689651646,323107.33,1012193.31,0.0
10,CASH_OUT,173463.43,C1384131501,0.0,0.0,C818343975,1997250.24,2973310.87,0.0
15,PAYMENT,3080.47,C478867671,0.0,0.0,M486012193,0.0,0.0,0.0
8,PAYMENT,10047.61,C1366793726,3978099.05,3968051.44,M911245823,0.0,0.0,0.0
11,CASH_OUT,289676.57,C61075740,0.0,0.0,C795240919,395059.47,717345.43,0.0
9,CASH_OUT,493156.78,C1631672033,542.0,0.0,C349421288,98566.1,591722.88,0.0
14,PAYMENT,2456.85,C1855147412,2180.0,0.0,M507427122,0.0,0.0,0.0
10,CASH_IN,49919.28,C973027982,237947.0,287866.28,C1917105166,0.0,0.0,0.0
10,CASH_IN,70360.6,C2069388327,3217160.61,3287521.2,C1013296540,101533.74,31173.15,0.0
13,PAYMENT,32426.24,C963450407,0.0,0.0,M1379747623,0.0,0.0,0.0
11,CASH_OUT,111145.23,C1164307173,14787.0,0.0,C256417920,0.0,111145.23,0.0
13,CASH_IN,90266.35,C1410573883,1121144.75,1211411.11,C303888116,811571.81,721305.46,0.0
1,PAYMENT,18792.11,C357653585,11946.6,0.0,M916958177,0.0,0.0,0.0
10,PAYMENT,16390.4,C2016384314,10768.0,0.0,M858644195,0.0,0.0,0.0
10,CASH_IN,9715.22,C1482505011,25500147.65,25509862.87,C1818981568,248674.43,238959.21,0.0
12,CASH_OUT,377345.45,C1854013480,0.0,0.0,C1355744366,451005.1,828350.55,0.0
13,PAYMENT,29419.7,C149009258,11372.0,0.0,M920925901,0.0,0.0,0.0
15,PAYMENT,8534.16,C1049832120,30146.0,21611.84,M1395999815,0.0,0.0,0.0
13,CASH_OUT,103055.01,C1101438755,0.0,0.0,C1891996193,5856532.44,6085646.11,0.0
11,PAYMENT,27957.54,C1968696015,3371377.15,3343419.61,M2142275601,0.0,0.0,0.0
13,CASH_OUT,59761.94,C772292742,372524.0,312762.06,C798922463,0.0,59761.94,0.0
11,PAYMENT,13501.88,C1779750011,0.0,0.0,M1410447552,0.0,0.0,0.0
15,TRANSFER,948828.0,C2030705180,425231.12,0.0,C1986543926,2618157.11,3566985.1,0.0
15,CASH_OUT,196407.61,C201434717,0.0,0.0,C1659522689,451125.05,1022365.34,0.0
11,PAYMENT,18553.31,C498549303,5071.0,0.0,M204841005,0.0,0.0,0.0
12,PAYMENT,13816.95,C1889922341,0.0,0.0,M1166893316,0.0,0.0,0.0
10,CASH_OUT,173961.22,C666975775,606220.43,432259.21,C1420285572,2551751.31,2725712.53,0.0
14,CASH_OUT,267358.89,C1096967524,0.0,0.0,C1063418068,3301869.16,3569228.06,0.0
8,CASH_IN,133817.53,C670577180,52213.0,186030.53,C893350828,10262.0,0.0,0.0
10,PAYMENT,7818.25,C1355622924,0.0,0.0,M1344967084,0.0,0.0,0.0
1,CASH_IN,55827.09,C1959708563,9907.0,65734.09,C1850180796,19873.0,1268668.92,0.0
15,PAYMENT,10074.33,C860874973,0.0,0.0,M1668500610,0.0,0.0,0.0
14,CASH_IN,98427.88,C1567689412,382980.73,481408.61,C1028033601,915922.7,400727.83,0.0
11,PAYMENT,6671.61,C746255806,0.0,0.0,M890193541,0.0,0.0,0.0
8,TRANSFER,36712.02,C2006151033,0.0,0.0,C2127862399,570937.87,1388195.29,0.0
11,CASH_OUT,292855.76,C1825071524,10768.0,0.0,C921733929,2012014.34,3496735.46,0.0
9,CASH_OUT,220864.2,C272033811,0.0,0.0,C988138425,4310701.91,6671448.86,0.0
9,CASH_IN,52232.47,C1550665098,152710.0,204942.47,C1132946496,253.0,0.0,0.0
9,CASH_OUT,702606.51,C95646780,31723.35,0.0,C1727565779,7723686.55,8723454.24,0.0
9,CASH_OUT,124676.9,C2048837913,0.0,0.0,C2137632979,1075995.99,2762033.99,0.0
9,CASH_OUT,2874.45,C1729731635,0.0,0.0,C680749867,32476.72,302197.92,0.0
14,CASH_OUT,7883.43,C319551857,0.0,0.0,C1142908039,203402.46,211285.89,0.0
11,PAYMENT,21520.88,C447415886,50904.0,29383.12,M1629777342,0.0,0.0,0.0
10,CASH_OUT,357288.46,C1717779557,3540254.28,3182965.82,C9633495,2431231.93,2958690.16,0.0
10,CASH_OUT,77127.33,C1138396660,0.0,0.0,C1213257323,1035612.11,1112739.44,0.0
9,PAYMENT,6350.44,C1599188527,162.0,0.0,M974060845,0.0,0.0,0.0
14,CASH_IN,25666.35,C284922713,1289880.77,1315547.12,C1816384733,529609.6,147441.73,0.0
11,CASH_OUT,7354.46,C591535399,0.0,0.0,C877723612,409387.92,416742.38,0.0
11,TRANSFER,24061.68,C946924318,0.0,0.0,C1812845237,766014.37,790076.04,0.0
14,PAYMENT,19890.95,C854612973,0.0,0.0,M1354928737,0.0,0.0,0.0
15,CASH_OUT,418311.6,C941464752,38373.0,0.0,C293348398,495148.4,795342.21,0.0
10,TRANSFER,1339959.7,C364324410,42865.0,0.0,C948734440,0.0,1518449.74,0.0
11,TRANSFER,2973423.49,C1270969266,216661.0,0.0,C761247482,712968.97,4727139.84,0.0
14,PAYMENT,32430.67,C666729069,1046653.56,1014222.89,M459378201,0.0,0.0,0.0
9,PAYMENT,4756.8,C1722599205,607.0,0.0,M901070554,0.0,0.0,0.0
15,CASH_OUT,306073.89,C1514680366,0.0,0.0,C1678035039,489170.88,795244.77,0.0
10,CASH_OUT,98826.52,C1895029815,1201887.2,1103060.68,C948354603,145248.66,0.0,0.0
15,CASH_IN,93205.05,C1144390757,8193.0,101398.05,C1831052495,142828.58,75224.61,0.0
15,CASH_IN,247381.06,C1319877716,417598.7,664979.75,C480267345,4646545.15,4545863.4,0.0
11,PAYMENT,8215.36,C1264306916,9926.0,1710.64,M1342653422,0.0,0.0,0.0
7,CASH_OUT,713465.67,C912362299,0.0,0.0,C1303868418,5354111.58,5597078.49,0.0
12,PAYMENT,4922.36,C1231185509,0.0,0.0,M1922442864,0.0,0.0,0.0
9,CASH_IN,47949.54,C455410836,45723.65,93673.19,C1112856347,726.0,0.0,0.0
10,CASH_OUT,86928.87,C1775774779,0.0,0.0,C1430654561,12088533.23,12175462.1,0.0
14,CASH_OUT,102956.11,C385408718,0.0,0.0,C1114018004,250293.0,0.0,0.0
13,PAYMENT,9399.25,C295051938,0.0,0.0,M175149016,0.0,0.0,0.0
10,CASH_OUT,450948.21,C973756797,0.0,0.0,C782432613,753278.6,1204226.82,0.0
12,PAYMENT,842.32,C920376543,120247.0,119404.68,M479036570,0.0,0.0,0.0
9,PAYMENT,22191.24,C938201782,0.0,0.0,M932367744,0.0,0.0,0.0
9,CASH_IN,24714.75,C625748810,9547257.74,9571972.49,C162131660,46663.96,21949.2,0.0
9,PAYMENT,7563.62,C2119932350,0.0,0.0,M2075173788,0.0,0.0,0.0
13,PAYMENT,9562.26,C2044999952,0.0,0.0,M1146263090,0.0,0.0,0.0
